,CH1,CH2,CH3,CH4
Second,Volt,Volt,Volt,Volt
-1.30680e-01,-6.34e+00,-6.56e+00,-3.38e-01,-6.80e+00, 
-1.30387e-01,-6.34e+00,-6.56e+00,-3.38e-01,-6.80e+00, 
-1.30094e-01,-6.34e+00,-6.56e+00,-3.38e-01,-6.80e+00, 
-1.29801e-01,-6.32e+00,-6.56e+00,-3.38e-01,-6.80e+00, 
-1.29508e-01,-6.34e+00,-6.54e+00,-3.38e-01,-6.80e+00, 
-1.29215e-01,-6.34e+00,-6.56e+00,-3.37e-01,-6.80e+00, 
-1.28922e-01,-6.32e+00,-6.54e+00,-3.36e-01,-6.80e+00, 
-1.28629e-01,-6.34e+00,-6.54e+00,-3.36e-01,-6.80e+00, 
-1.28336e-01,-6.34e+00,-6.56e+00,-3.36e-01,-6.80e+00, 
-1.28043e-01,-6.34e+00,-6.54e+00,-3.36e-01,-6.80e+00, 
-1.27750e-01,-6.32e+00,-6.54e+00,-3.36e-01,-6.80e+00, 
-1.27457e-01,-6.34e+00,-6.54e+00,-3.36e-01,-6.80e+00, 
-1.27164e-01,-6.34e+00,-6.56e+00,-3.35e-01,-6.80e+00, 
-1.26871e-01,-6.32e+00,-6.54e+00,-3.35e-01,-6.40e+00, 
-1.26578e-01,-6.32e+00,-6.52e+00,-3.35e-01,-6.40e+00, 
-1.26285e-01,-6.34e+00,-6.54e+00,-3.34e-01,-6.80e+00, 
-1.25992e-01,-6.32e+00,-6.52e+00,-3.34e-01,-6.40e+00, 
-1.25699e-01,-6.34e+00,-6.54e+00,-3.34e-01,-6.40e+00, 
-1.25406e-01,-6.32e+00,-6.54e+00,-3.34e-01,-6.80e+00, 
-1.25113e-01,-6.34e+00,-6.52e+00,-3.33e-01,-6.80e+00, 
-1.24820e-01,-6.32e+00,-6.52e+00,-3.33e-01,-6.40e+00, 
-1.24527e-01,-6.32e+00,-6.52e+00,-3.32e-01,-6.40e+00, 
-1.24234e-01,-6.32e+00,-6.52e+00,-3.32e-01,-6.40e+00, 
-1.23941e-01,-6.32e+00,-6.54e+00,-3.32e-01,-6.80e+00, 
-1.23648e-01,-6.30e+00,-6.52e+00,-3.31e-01,-6.40e+00, 
-1.23356e-01,-6.30e+00,-6.52e+00,-3.31e-01,-6.40e+00, 
-1.23062e-01,-6.30e+00,-6.52e+00,-3.30e-01,-6.40e+00, 
-1.22770e-01,-6.30e+00,-6.54e+00,-3.30e-01,-6.40e+00, 
-1.22477e-01,-6.30e+00,-6.52e+00,-3.30e-01,-6.40e+00, 
-1.22184e-01,-6.32e+00,-6.52e+00,-3.30e-01,-6.40e+00, 
-1.21891e-01,-6.32e+00,-6.52e+00,-3.29e-01,-6.40e+00, 
-1.21598e-01,-6.30e+00,-6.54e+00,-3.29e-01,-6.40e+00, 
-1.21305e-01,-6.32e+00,-6.52e+00,-3.28e-01,-6.40e+00, 
