,CH3
Second,Volt
7.77230e+00,-3.05e-01, 
7.77523e+00,-3.05e-01, 
7.77816e+00,-3.05e-01, 
7.78109e+00,-3.04e-01, 
7.78402e+00,-3.04e-01, 
7.78695e+00,-3.03e-01, 
7.78988e+00,-3.03e-01, 
7.79281e+00,-3.04e-01, 
7.79574e+00,-3.04e-01, 
7.79867e+00,-3.04e-01, 
7.80160e+00,-3.06e-01, 
7.80453e+00,-3.06e-01, 
7.80746e+00,-3.06e-01, 
7.81039e+00,-3.06e-01, 
7.81332e+00,-3.06e-01, 
7.81625e+00,-3.05e-01, 
7.81918e+00,-3.04e-01, 
7.82211e+00,-3.04e-01, 
7.82504e+00,-3.04e-01, 
7.82797e+00,-3.04e-01, 
7.83090e+00,-3.04e-01, 
7.83383e+00,-3.05e-01, 
7.83676e+00,-3.06e-01, 
7.83969e+00,-3.06e-01, 
7.84262e+00,-3.06e-01, 
7.84555e+00,-3.06e-01, 
7.84848e+00,-3.04e-01, 
7.85141e+00,-3.04e-01, 
7.85434e+00,-3.03e-01, 
7.85727e+00,-3.03e-01, 
7.86020e+00,-3.03e-01, 
7.86312e+00,-3.04e-01, 
7.86605e+00,-3.04e-01, 
7.86898e+00,-3.05e-01, 
7.87191e+00,-3.06e-01, 
7.87484e+00,-3.06e-01, 
7.87777e+00,-3.07e-01, 
7.88070e+00,-3.06e-01, 
7.88363e+00,-3.06e-01, 
7.88656e+00,-3.04e-01, 
7.88949e+00,-3.04e-01, 
7.89242e+00,-3.04e-01, 
7.89535e+00,-3.03e-01, 
7.89828e+00,-3.04e-01, 
7.90121e+00,-3.05e-01, 
7.90414e+00,-3.05e-01, 
7.90707e+00,-3.07e-01, 
7.91000e+00,-3.07e-01, 
7.91293e+00,-3.06e-01, 
7.91586e+00,-3.06e-01, 
7.91879e+00,-3.05e-01, 
7.92172e+00,-3.04e-01, 
7.92465e+00,-3.04e-01, 
7.92758e+00,-3.03e-01, 
7.93051e+00,-3.03e-01, 
7.93344e+00,-3.03e-01, 
7.93637e+00,-3.04e-01, 
7.93930e+00,-3.05e-01, 
7.94223e+00,-3.06e-01, 
7.94516e+00,-3.06e-01, 
7.94809e+00,-3.06e-01, 
7.95102e+00,-3.06e-01, 
7.95395e+00,-3.06e-01, 
7.95687e+00,-3.05e-01, 
7.95980e+00,-3.04e-01, 
7.96273e+00,-3.04e-01, 
7.96566e+00,-3.04e-01, 
7.96859e+00,-3.04e-01, 
7.97152e+00,-3.04e-01, 
7.97445e+00,-3.05e-01, 
7.97738e+00,-3.06e-01, 
7.98031e+00,-3.06e-01, 
7.98324e+00,-3.05e-01, 
7.98617e+00,-3.05e-01, 
7.98910e+00,-3.04e-01, 
7.99203e+00,-3.04e-01, 
7.99496e+00,-3.04e-01, 
7.99789e+00,-3.04e-01, 
8.00082e+00,-3.04e-01, 
8.00375e+00,-3.05e-01, 
8.00668e+00,-3.05e-01, 
8.00961e+00,-3.06e-01, 
8.01254e+00,-3.06e-01, 
8.01547e+00,-3.06e-01, 
8.01840e+00,-3.06e-01, 
8.02133e+00,-3.06e-01, 
8.02426e+00,-3.05e-01, 
8.02719e+00,-3.04e-01, 
8.03012e+00,-3.04e-01, 
8.03305e+00,-3.04e-01, 
8.03598e+00,-3.04e-01, 
8.03891e+00,-3.05e-01, 
8.04184e+00,-3.05e-01, 
8.04477e+00,-3.06e-01, 
8.04770e+00,-3.06e-01, 
8.05062e+00,-3.06e-01, 
8.05355e+00,-3.05e-01, 
8.05648e+00,-3.04e-01, 
8.05941e+00,-3.04e-01, 
8.06234e+00,-3.04e-01, 
8.06527e+00,-3.04e-01, 
8.06820e+00,-3.04e-01, 
8.07113e+00,-3.04e-01, 
8.07406e+00,-3.06e-01, 
8.07699e+00,-3.06e-01, 
8.07992e+00,-3.07e-01, 
8.08285e+00,-3.06e-01, 
8.08578e+00,-3.07e-01, 
8.08871e+00,-3.06e-01, 
8.09164e+00,-3.05e-01, 
8.09457e+00,-3.05e-01, 
8.09750e+00,-3.04e-01, 
8.10043e+00,-3.04e-01, 
8.10336e+00,-3.04e-01, 
8.10629e+00,-3.04e-01, 
8.10922e+00,-3.05e-01, 
8.11215e+00,-3.06e-01, 
8.11508e+00,-3.06e-01, 
8.11801e+00,-3.06e-01, 
8.12094e+00,-3.06e-01, 
8.12387e+00,-3.05e-01, 
8.12680e+00,-3.04e-01, 
8.12973e+00,-3.03e-01, 
8.13266e+00,-3.03e-01, 
8.13559e+00,-3.03e-01, 
8.13852e+00,-3.04e-01, 
8.14145e+00,-3.04e-01, 
8.14437e+00,-3.04e-01, 
8.14730e+00,-3.06e-01, 
8.15023e+00,-3.06e-01, 
8.15316e+00,-3.06e-01, 
8.15609e+00,-3.07e-01, 
8.15902e+00,-3.07e-01, 
8.16195e+00,-3.06e-01, 
8.16488e+00,-3.05e-01, 
8.16781e+00,-3.04e-01, 
8.17074e+00,-3.04e-01, 
8.17367e+00,-3.04e-01, 
8.17660e+00,-3.04e-01, 
8.17953e+00,-3.04e-01, 
8.18246e+00,-3.05e-01, 
8.18539e+00,-3.06e-01, 
8.18832e+00,-3.06e-01, 
8.19125e+00,-3.06e-01, 
8.19418e+00,-3.06e-01, 
8.19711e+00,-3.06e-01, 
8.20004e+00,-3.04e-01, 
8.20297e+00,-3.04e-01, 
8.20590e+00,-3.04e-01, 
8.20883e+00,-3.04e-01, 
8.21176e+00,-3.04e-01, 
8.21469e+00,-3.04e-01, 
8.21762e+00,-3.05e-01, 
8.22055e+00,-3.05e-01, 
8.22348e+00,-3.06e-01, 
8.22641e+00,-3.06e-01, 
8.22934e+00,-3.06e-01, 
8.23227e+00,-3.06e-01, 
8.23520e+00,-3.05e-01, 
8.23812e+00,-3.05e-01, 
8.24105e+00,-3.04e-01, 
8.24398e+00,-3.04e-01, 
8.24691e+00,-3.04e-01, 
8.24984e+00,-3.04e-01, 
8.25277e+00,-3.04e-01, 
8.25570e+00,-3.05e-01, 
8.25863e+00,-3.05e-01, 
8.26156e+00,-3.05e-01, 
8.26449e+00,-3.04e-01, 
8.26742e+00,-3.05e-01, 
8.27035e+00,-3.05e-01, 
8.27328e+00,-3.04e-01, 
8.27621e+00,-3.04e-01, 
8.27914e+00,-3.04e-01, 
8.28207e+00,-3.04e-01, 
8.28500e+00,-3.04e-01, 
8.28793e+00,-3.05e-01, 
8.29086e+00,-3.05e-01, 
8.29379e+00,-3.06e-01, 
8.29672e+00,-3.05e-01, 
8.29965e+00,-3.06e-01, 
8.30258e+00,-3.06e-01, 
8.30551e+00,-3.06e-01, 
8.30844e+00,-3.06e-01, 
8.31137e+00,-3.06e-01, 
8.31430e+00,-3.06e-01, 
8.31723e+00,-3.05e-01, 
8.32016e+00,-3.05e-01, 
8.32309e+00,-3.04e-01, 
8.32602e+00,-3.04e-01, 
8.32895e+00,-3.04e-01, 
8.33187e+00,-3.03e-01, 
8.33480e+00,-3.04e-01, 
8.33773e+00,-3.04e-01, 
8.34066e+00,-3.04e-01, 
8.34359e+00,-3.04e-01, 
8.34652e+00,-3.06e-01, 
8.34945e+00,-3.06e-01, 
8.35238e+00,-3.06e-01, 
8.35531e+00,-3.06e-01, 
8.35824e+00,-3.06e-01, 
8.36117e+00,-3.06e-01, 
8.36410e+00,-3.05e-01, 
8.36703e+00,-3.05e-01, 
8.36996e+00,-3.05e-01, 
8.37289e+00,-3.05e-01, 
8.37582e+00,-3.05e-01, 
8.37875e+00,-3.05e-01, 
8.38168e+00,-3.05e-01, 
8.38461e+00,-3.05e-01, 
8.38754e+00,-3.04e-01, 
8.39047e+00,-3.04e-01, 
8.39340e+00,-3.04e-01, 
8.39633e+00,-3.04e-01, 
8.39926e+00,-3.04e-01, 
8.40219e+00,-3.04e-01, 
8.40512e+00,-3.04e-01, 
8.40805e+00,-3.05e-01, 
8.41098e+00,-3.04e-01, 
8.41391e+00,-3.05e-01, 
8.41684e+00,-3.06e-01, 
8.41977e+00,-3.06e-01, 
8.42270e+00,-3.06e-01, 
8.42562e+00,-3.06e-01, 
8.42855e+00,-3.04e-01, 
8.43148e+00,-3.04e-01, 
8.43441e+00,-3.04e-01, 
8.43734e+00,-3.04e-01, 
8.44027e+00,-3.04e-01, 
8.44320e+00,-3.04e-01, 
8.44613e+00,-3.06e-01, 
8.44906e+00,-3.06e-01, 
8.45199e+00,-3.05e-01, 
8.45492e+00,-3.06e-01, 
8.45785e+00,-3.05e-01, 
8.46078e+00,-3.05e-01, 
8.46371e+00,-3.05e-01, 
8.46664e+00,-3.05e-01, 
8.46957e+00,-3.04e-01, 
8.47250e+00,-3.04e-01, 
8.47543e+00,-3.04e-01, 
8.47836e+00,-3.04e-01, 
8.48129e+00,-3.04e-01, 
8.48422e+00,-3.05e-01, 
8.48715e+00,-3.05e-01, 
8.49008e+00,-3.06e-01, 
8.49301e+00,-3.06e-01, 
8.49594e+00,-3.06e-01, 
8.49887e+00,-3.06e-01, 
8.50180e+00,-3.06e-01, 
8.50473e+00,-3.06e-01, 
8.50766e+00,-3.05e-01, 
8.51059e+00,-3.05e-01, 
8.51352e+00,-3.04e-01, 
8.51645e+00,-3.04e-01, 
8.51937e+00,-3.04e-01, 
8.52230e+00,-3.04e-01, 
8.52523e+00,-3.04e-01, 
8.52816e+00,-3.04e-01, 
8.53109e+00,-3.05e-01, 
8.53402e+00,-3.05e-01, 
8.53695e+00,-3.04e-01, 
8.53988e+00,-3.05e-01, 
8.54281e+00,-3.04e-01, 
8.54574e+00,-3.04e-01, 
8.54867e+00,-3.04e-01, 
8.55160e+00,-3.05e-01, 
8.55453e+00,-3.06e-01, 
8.55746e+00,-3.06e-01, 
8.56039e+00,-3.06e-01, 
8.56332e+00,-3.06e-01, 
8.56625e+00,-3.06e-01, 
8.56918e+00,-3.06e-01, 
8.57211e+00,-3.06e-01, 
8.57504e+00,-3.05e-01, 
8.57797e+00,-3.05e-01, 
8.58090e+00,-3.05e-01, 
8.58383e+00,-3.04e-01, 
8.58676e+00,-3.04e-01, 
8.58969e+00,-3.04e-01, 
8.59262e+00,-3.04e-01, 
8.59555e+00,-3.05e-01, 
8.59848e+00,-3.06e-01, 
8.60141e+00,-3.06e-01, 
8.60434e+00,-3.06e-01, 
8.60727e+00,-3.05e-01, 
8.61020e+00,-3.05e-01, 
8.61312e+00,-3.05e-01, 
8.61605e+00,-3.04e-01, 
8.61898e+00,-3.04e-01, 
8.62191e+00,-3.04e-01, 
8.62484e+00,-3.05e-01, 
8.62777e+00,-3.05e-01, 
8.63070e+00,-3.06e-01, 
8.63363e+00,-3.06e-01, 
8.63656e+00,-3.06e-01, 
8.63949e+00,-3.07e-01, 
8.64242e+00,-3.07e-01, 
8.64535e+00,-3.07e-01, 
8.64828e+00,-3.06e-01, 
8.65121e+00,-3.05e-01, 
8.65414e+00,-3.04e-01, 
8.65707e+00,-3.04e-01, 
8.66000e+00,-3.03e-01, 
8.66293e+00,-3.04e-01, 
8.66586e+00,-3.04e-01, 
8.66879e+00,-3.04e-01, 
8.67172e+00,-3.05e-01, 
8.67465e+00,-3.06e-01, 
8.67758e+00,-3.06e-01, 
8.68051e+00,-3.06e-01, 
8.68344e+00,-3.06e-01, 
8.68637e+00,-3.05e-01, 
8.68930e+00,-3.05e-01, 
8.69223e+00,-3.05e-01, 
8.69516e+00,-3.05e-01, 
8.69809e+00,-3.05e-01, 
8.70102e+00,-3.04e-01, 
8.70395e+00,-3.05e-01, 
8.70687e+00,-3.05e-01, 
8.70980e+00,-3.06e-01, 
8.71273e+00,-3.06e-01, 
8.71566e+00,-3.06e-01, 
8.71859e+00,-3.06e-01, 
8.72152e+00,-3.06e-01, 
8.72445e+00,-3.05e-01, 
8.72738e+00,-3.05e-01, 
8.73031e+00,-3.04e-01, 
8.73324e+00,-3.04e-01, 
8.73617e+00,-3.04e-01, 
8.73910e+00,-3.04e-01, 
8.74203e+00,-3.04e-01, 
8.74496e+00,-3.06e-01, 
8.74789e+00,-3.06e-01, 
8.75082e+00,-3.06e-01, 
8.75375e+00,-3.07e-01, 
8.75668e+00,-3.07e-01, 
8.75961e+00,-3.06e-01, 
8.76254e+00,-3.05e-01, 
8.76547e+00,-3.05e-01, 
8.76840e+00,-3.04e-01, 
8.77133e+00,-3.04e-01, 
8.77426e+00,-3.04e-01, 
8.77719e+00,-3.05e-01, 
8.78012e+00,-3.06e-01, 
8.78305e+00,-3.06e-01, 
8.78598e+00,-3.07e-01, 
8.78891e+00,-3.07e-01, 
8.79184e+00,-3.07e-01, 
8.79477e+00,-3.06e-01, 
8.79770e+00,-3.05e-01, 
8.80062e+00,-3.04e-01, 
8.80355e+00,-3.02e-01, 
8.80648e+00,-3.02e-01, 
8.80941e+00,-3.03e-01, 
8.81234e+00,-3.03e-01, 
8.81527e+00,-3.04e-01, 
8.81820e+00,-3.05e-01, 
8.82113e+00,-3.06e-01, 
8.82406e+00,-3.06e-01, 
8.82699e+00,-3.07e-01, 
8.82992e+00,-3.07e-01, 
8.83285e+00,-3.07e-01, 
8.83578e+00,-3.06e-01, 
8.83871e+00,-3.06e-01, 
8.84164e+00,-3.05e-01, 
8.84457e+00,-3.06e-01, 
8.84750e+00,-3.05e-01, 
8.85043e+00,-3.05e-01, 
8.85336e+00,-3.06e-01, 
8.85629e+00,-3.05e-01, 
8.85922e+00,-3.05e-01, 
8.86215e+00,-3.04e-01, 
8.86508e+00,-3.04e-01, 
8.86801e+00,-3.04e-01, 
8.87094e+00,-3.04e-01, 
8.87387e+00,-3.04e-01, 
8.87680e+00,-3.04e-01, 
8.87973e+00,-3.05e-01, 
8.88266e+00,-3.05e-01, 
8.88559e+00,-3.06e-01, 
8.88852e+00,-3.05e-01, 
8.89145e+00,-3.05e-01, 
8.89437e+00,-3.05e-01, 
8.89730e+00,-3.05e-01, 
8.90023e+00,-3.05e-01, 
8.90316e+00,-3.05e-01, 
8.90609e+00,-3.05e-01, 
8.90902e+00,-3.05e-01, 
8.91195e+00,-3.05e-01, 
8.91488e+00,-3.05e-01, 
8.91781e+00,-3.05e-01, 
8.92074e+00,-3.05e-01, 
8.92367e+00,-3.05e-01, 
8.92660e+00,-3.04e-01, 
8.92953e+00,-3.05e-01, 
8.93246e+00,-3.05e-01, 
8.93539e+00,-3.05e-01, 
8.93832e+00,-3.05e-01, 
8.94125e+00,-3.05e-01, 
8.94418e+00,-3.06e-01, 
8.94711e+00,-3.06e-01, 
8.95004e+00,-3.04e-01, 
8.95297e+00,-3.04e-01, 
8.95590e+00,-3.04e-01, 
8.95883e+00,-3.04e-01, 
8.96176e+00,-3.04e-01, 
8.96469e+00,-3.04e-01, 
8.96762e+00,-3.05e-01, 
8.97055e+00,-3.05e-01, 
8.97348e+00,-3.06e-01, 
8.97641e+00,-3.07e-01, 
8.97934e+00,-3.07e-01, 
8.98227e+00,-3.07e-01, 
8.98520e+00,-3.07e-01, 
8.98812e+00,-3.06e-01, 
8.99105e+00,-3.05e-01, 
8.99398e+00,-3.04e-01, 
8.99691e+00,-3.03e-01, 
8.99984e+00,-3.03e-01, 
9.00277e+00,-3.04e-01, 
9.00570e+00,-3.04e-01, 
9.00863e+00,-3.05e-01, 
9.01156e+00,-3.04e-01, 
9.01449e+00,-3.06e-01, 
9.01742e+00,-3.06e-01, 
9.02035e+00,-3.05e-01, 
9.02328e+00,-3.06e-01, 
9.02621e+00,-3.05e-01, 
9.02914e+00,-3.04e-01, 
9.03207e+00,-3.05e-01, 
9.03500e+00,-3.05e-01, 
9.03793e+00,-3.06e-01, 
9.04086e+00,-3.05e-01, 
9.04379e+00,-3.06e-01, 
9.04672e+00,-3.06e-01, 
9.04965e+00,-3.06e-01, 
9.05258e+00,-3.06e-01, 
9.05551e+00,-3.05e-01, 
9.05844e+00,-3.05e-01, 
9.06137e+00,-3.04e-01, 
9.06430e+00,-3.04e-01, 
9.06723e+00,-3.05e-01, 
9.07016e+00,-3.04e-01, 
9.07309e+00,-3.05e-01, 
9.07602e+00,-3.05e-01, 
9.07895e+00,-3.05e-01, 
9.08187e+00,-3.05e-01, 
9.08480e+00,-3.04e-01, 
9.08773e+00,-3.04e-01, 
9.09066e+00,-3.04e-01, 
9.09359e+00,-3.04e-01, 
9.09652e+00,-3.05e-01, 
9.09945e+00,-3.05e-01, 
9.10238e+00,-3.06e-01, 
9.10531e+00,-3.05e-01, 
9.10824e+00,-3.06e-01, 
9.11117e+00,-3.06e-01, 
9.11410e+00,-3.06e-01, 
9.11703e+00,-3.06e-01, 
9.11996e+00,-3.06e-01, 
9.12289e+00,-3.05e-01, 
9.12582e+00,-3.05e-01, 
9.12875e+00,-3.04e-01, 
9.13168e+00,-3.05e-01, 
9.13461e+00,-3.04e-01, 
9.13754e+00,-3.04e-01, 
9.14047e+00,-3.04e-01, 
9.14340e+00,-3.04e-01, 
9.14633e+00,-3.04e-01, 
9.14926e+00,-3.04e-01, 
9.15219e+00,-3.04e-01, 
9.15512e+00,-3.04e-01, 
9.15805e+00,-3.04e-01, 
9.16098e+00,-3.04e-01, 
9.16391e+00,-3.05e-01, 
9.16684e+00,-3.05e-01, 
9.16977e+00,-3.06e-01, 
9.17270e+00,-3.06e-01, 
9.17562e+00,-3.07e-01, 
9.17855e+00,-3.07e-01, 
9.18148e+00,-3.06e-01, 
9.18441e+00,-3.06e-01, 
9.18734e+00,-3.05e-01, 
9.19027e+00,-3.05e-01, 
9.19320e+00,-3.04e-01, 
9.19613e+00,-3.04e-01, 
9.19906e+00,-3.04e-01, 
9.20199e+00,-3.05e-01, 
9.20492e+00,-3.04e-01, 
9.20785e+00,-3.05e-01, 
9.21078e+00,-3.05e-01, 
9.21371e+00,-3.05e-01, 
9.21664e+00,-3.05e-01, 
9.21957e+00,-3.04e-01, 
9.22250e+00,-3.04e-01, 
9.22543e+00,-3.05e-01, 
9.22836e+00,-3.05e-01, 
9.23129e+00,-3.05e-01, 
9.23422e+00,-3.05e-01, 
9.23715e+00,-3.04e-01, 
9.24008e+00,-3.05e-01, 
9.24301e+00,-3.05e-01, 
9.24594e+00,-3.06e-01, 
9.24887e+00,-3.06e-01, 
9.25180e+00,-3.06e-01, 
9.25473e+00,-3.06e-01, 
9.25766e+00,-3.07e-01, 
9.26059e+00,-3.06e-01, 
9.26352e+00,-3.06e-01, 
9.26645e+00,-3.05e-01, 
9.26937e+00,-3.04e-01, 
9.27230e+00,-3.04e-01, 
9.27523e+00,-3.04e-01, 
9.27816e+00,-3.04e-01, 
9.28109e+00,-3.04e-01, 
9.28402e+00,-3.04e-01, 
9.28695e+00,-3.05e-01, 
9.28988e+00,-3.05e-01, 
9.29281e+00,-3.05e-01, 
9.29574e+00,-3.04e-01, 
9.29867e+00,-3.05e-01, 
9.30160e+00,-3.04e-01, 
9.30453e+00,-3.04e-01, 
9.30746e+00,-3.05e-01, 
9.31039e+00,-3.05e-01, 
9.31332e+00,-3.06e-01, 
9.31625e+00,-3.06e-01, 
9.31918e+00,-3.07e-01, 
9.32211e+00,-3.07e-01, 
9.32504e+00,-3.07e-01, 
9.32797e+00,-3.07e-01, 
9.33090e+00,-3.06e-01, 
9.33383e+00,-3.05e-01, 
9.33676e+00,-3.04e-01, 
9.33969e+00,-3.04e-01, 
9.34262e+00,-3.04e-01, 
9.34555e+00,-3.04e-01, 
9.34848e+00,-3.04e-01, 
9.35141e+00,-3.05e-01, 
9.35434e+00,-3.06e-01, 
9.35727e+00,-3.06e-01, 
9.36020e+00,-3.06e-01, 
9.36312e+00,-3.07e-01, 
9.36605e+00,-3.06e-01, 
9.36898e+00,-3.05e-01, 
9.37191e+00,-3.04e-01, 
9.37484e+00,-3.04e-01, 
9.37777e+00,-3.03e-01, 
9.38070e+00,-3.04e-01, 
9.38363e+00,-3.05e-01, 
9.38656e+00,-3.06e-01, 
9.38949e+00,-3.07e-01, 
9.39242e+00,-3.07e-01, 
9.39535e+00,-3.07e-01, 
9.39828e+00,-3.06e-01, 
9.40121e+00,-3.06e-01, 
9.40414e+00,-3.05e-01, 
9.40707e+00,-3.04e-01, 
9.41000e+00,-3.04e-01, 
9.41293e+00,-3.04e-01, 
9.41586e+00,-3.04e-01, 
9.41879e+00,-3.06e-01, 
9.42172e+00,-3.06e-01, 
9.42465e+00,-3.06e-01, 
9.42758e+00,-3.06e-01, 
9.43051e+00,-3.06e-01, 
9.43344e+00,-3.05e-01, 
9.43637e+00,-3.04e-01, 
9.43930e+00,-3.04e-01, 
9.44223e+00,-3.03e-01, 
9.44516e+00,-3.04e-01, 
9.44809e+00,-3.05e-01, 
9.45102e+00,-3.07e-01, 
9.45395e+00,-3.07e-01, 
9.45687e+00,-3.07e-01, 
9.45980e+00,-3.08e-01, 
9.46273e+00,-3.08e-01, 
9.46566e+00,-3.07e-01, 
9.46859e+00,-3.05e-01, 
9.47152e+00,-3.04e-01, 
9.47445e+00,-3.03e-01, 
9.47738e+00,-3.03e-01, 
9.48031e+00,-3.04e-01, 
9.48324e+00,-3.04e-01, 
9.48617e+00,-3.06e-01, 
9.48910e+00,-3.07e-01, 
9.49203e+00,-3.07e-01, 
9.49496e+00,-3.07e-01, 
9.49789e+00,-3.06e-01, 
9.50082e+00,-3.06e-01, 
9.50375e+00,-3.05e-01, 
9.50668e+00,-3.04e-01, 
9.50961e+00,-3.04e-01, 
9.51254e+00,-3.04e-01, 
9.51547e+00,-3.04e-01, 
9.51840e+00,-3.05e-01, 
9.52133e+00,-3.06e-01, 
9.52426e+00,-3.07e-01, 
9.52719e+00,-3.07e-01, 
9.53012e+00,-3.07e-01, 
9.53305e+00,-3.07e-01, 
9.53598e+00,-3.06e-01, 
9.53891e+00,-3.05e-01, 
9.54184e+00,-3.04e-01, 
9.54477e+00,-3.04e-01, 
9.54770e+00,-3.04e-01, 
9.55062e+00,-3.04e-01, 
9.55355e+00,-3.05e-01, 
9.55648e+00,-3.06e-01, 
9.55941e+00,-3.06e-01, 
9.56234e+00,-3.06e-01, 
9.56527e+00,-3.06e-01, 
9.56820e+00,-3.06e-01, 
9.57113e+00,-3.06e-01, 
9.57406e+00,-3.06e-01, 
9.57699e+00,-3.05e-01, 
9.57992e+00,-3.05e-01, 
9.58285e+00,-3.05e-01, 
9.58578e+00,-3.05e-01, 
9.58871e+00,-3.06e-01, 
9.59164e+00,-3.06e-01, 
9.59457e+00,-3.06e-01, 
9.59750e+00,-3.06e-01, 
9.60043e+00,-3.06e-01, 
9.60336e+00,-3.06e-01, 
9.60629e+00,-3.06e-01, 
9.60922e+00,-3.06e-01, 
9.61215e+00,-3.06e-01, 
9.61508e+00,-3.06e-01, 
9.61801e+00,-3.06e-01, 
9.62094e+00,-3.05e-01, 
9.62387e+00,-3.05e-01, 
9.62680e+00,-3.05e-01, 
9.62973e+00,-3.04e-01, 
9.63266e+00,-3.05e-01, 
9.63559e+00,-3.05e-01, 
9.63852e+00,-3.06e-01, 
9.64145e+00,-3.06e-01, 
9.64437e+00,-3.06e-01, 
9.64730e+00,-3.06e-01, 
9.65023e+00,-3.07e-01, 
9.65316e+00,-3.06e-01, 
9.65609e+00,-3.06e-01, 
9.65902e+00,-3.06e-01, 
9.66195e+00,-3.06e-01, 
9.66488e+00,-3.06e-01, 
9.66781e+00,-3.05e-01, 
9.67074e+00,-3.05e-01, 
9.67367e+00,-3.05e-01, 
9.67660e+00,-3.05e-01, 
9.67953e+00,-3.06e-01, 
9.68246e+00,-3.06e-01, 
9.68539e+00,-3.06e-01, 
9.68832e+00,-3.06e-01, 
9.69125e+00,-3.06e-01, 
9.69418e+00,-3.05e-01, 
9.69711e+00,-3.05e-01, 
9.70004e+00,-3.05e-01, 
9.70297e+00,-3.04e-01, 
9.70590e+00,-3.05e-01, 
9.70883e+00,-3.05e-01, 
9.71176e+00,-3.06e-01, 
9.71469e+00,-3.07e-01, 
9.71762e+00,-3.07e-01, 
9.72055e+00,-3.07e-01, 
9.72348e+00,-3.07e-01, 
9.72641e+00,-3.07e-01, 
9.72934e+00,-3.06e-01, 
9.73227e+00,-3.05e-01, 
9.73520e+00,-3.04e-01, 
9.73812e+00,-3.05e-01, 
9.74105e+00,-3.04e-01, 
9.74398e+00,-3.04e-01, 
9.74691e+00,-3.05e-01, 
9.74984e+00,-3.06e-01, 
9.75277e+00,-3.06e-01, 
9.75570e+00,-3.07e-01, 
9.75863e+00,-3.07e-01, 
9.76156e+00,-3.07e-01, 
9.76449e+00,-3.07e-01, 
9.76742e+00,-3.06e-01, 
9.77035e+00,-3.05e-01, 
9.77328e+00,-3.04e-01, 
9.77621e+00,-3.04e-01, 
9.77914e+00,-3.04e-01, 
9.78207e+00,-3.04e-01, 
9.78500e+00,-3.04e-01, 
9.78793e+00,-3.06e-01, 
9.79086e+00,-3.06e-01, 
9.79379e+00,-3.07e-01, 
9.79672e+00,-3.07e-01, 
9.79965e+00,-3.07e-01, 
9.80258e+00,-3.06e-01, 
9.80551e+00,-3.06e-01, 
9.80844e+00,-3.05e-01, 
9.81137e+00,-3.05e-01, 
9.81430e+00,-3.04e-01, 
9.81723e+00,-3.05e-01, 
9.82016e+00,-3.05e-01, 
9.82309e+00,-3.06e-01, 
9.82602e+00,-3.06e-01, 
9.82895e+00,-3.06e-01, 
9.83187e+00,-3.07e-01, 
9.83480e+00,-3.07e-01, 
9.83773e+00,-3.07e-01, 
9.84066e+00,-3.06e-01, 
9.84359e+00,-3.06e-01, 
9.84652e+00,-3.05e-01, 
9.84945e+00,-3.05e-01, 
9.85238e+00,-3.04e-01, 
9.85531e+00,-3.05e-01, 
9.85824e+00,-3.06e-01, 
9.86117e+00,-3.06e-01, 
9.86410e+00,-3.07e-01, 
9.86703e+00,-3.06e-01, 
9.86996e+00,-3.07e-01, 
9.87289e+00,-3.07e-01, 
9.87582e+00,-3.06e-01, 
9.87875e+00,-3.05e-01, 
9.88168e+00,-3.04e-01, 
9.88461e+00,-3.04e-01, 
9.88754e+00,-3.04e-01, 
9.89047e+00,-3.04e-01, 
9.89340e+00,-3.04e-01, 
9.89633e+00,-3.06e-01, 
9.89926e+00,-3.06e-01, 
9.90219e+00,-3.07e-01, 
9.90512e+00,-3.07e-01, 
9.90805e+00,-3.07e-01, 
9.91098e+00,-3.07e-01, 
9.91391e+00,-3.06e-01, 
9.91684e+00,-3.06e-01, 
9.91977e+00,-3.05e-01, 
9.92270e+00,-3.05e-01, 
9.92562e+00,-3.05e-01, 
9.92855e+00,-3.05e-01, 
9.93148e+00,-3.05e-01, 
9.93441e+00,-3.05e-01, 
9.93734e+00,-3.06e-01, 
9.94027e+00,-3.06e-01, 
9.94320e+00,-3.06e-01, 
9.94613e+00,-3.06e-01, 
9.94906e+00,-3.06e-01, 
9.95199e+00,-3.06e-01, 
9.95492e+00,-3.06e-01, 
9.95785e+00,-3.06e-01, 
9.96078e+00,-3.07e-01, 
9.96371e+00,-3.06e-01, 
9.96664e+00,-3.06e-01, 
9.96957e+00,-3.05e-01, 
9.97250e+00,-3.06e-01, 
9.97543e+00,-3.05e-01, 
9.97836e+00,-3.04e-01, 
9.98129e+00,-3.04e-01, 
9.98422e+00,-3.05e-01, 
9.98715e+00,-3.06e-01, 
9.99008e+00,-3.07e-01, 
9.99301e+00,-3.07e-01, 
9.99594e+00,-3.07e-01, 
9.99887e+00,-3.07e-01, 
1.00018e+01,-3.06e-01, 
1.00047e+01,-3.06e-01, 
1.00077e+01,-3.05e-01, 
1.00106e+01,-3.04e-01, 
1.00135e+01,-3.03e-01, 
1.00164e+01,-3.04e-01, 
1.00194e+01,-3.05e-01, 
1.00223e+01,-3.06e-01, 
1.00252e+01,-3.07e-01, 
1.00282e+01,-3.09e-01, 
1.00311e+01,-3.09e-01, 
1.00340e+01,-3.09e-01, 
1.00370e+01,-3.07e-01, 
1.00399e+01,-3.06e-01, 
1.00428e+01,-3.05e-01, 
1.00457e+01,-3.04e-01, 
