,CH3,CH4
Second,Volt,Volt
-6.28000e-02,2.76e-01,-1.26e-02, 
-6.27200e-02,2.76e-01,-1.39e-02, 
-6.26400e-02,2.76e-01,-1.39e-02, 
-6.25600e-02,2.76e-01,-1.39e-02, 
-6.24800e-02,2.76e-01,-1.26e-02, 
-6.24000e-02,2.76e-01,-1.26e-02, 
-6.23200e-02,2.77e-01,-1.39e-02, 
-6.22400e-02,2.76e-01,-1.39e-02, 
-6.21600e-02,2.76e-01,-1.39e-02, 
-6.20800e-02,2.77e-01,-1.39e-02, 
-6.20000e-02,2.77e-01,-1.39e-02, 
-6.19200e-02,2.77e-01,-1.26e-02, 
-6.18400e-02,2.77e-01,-1.39e-02, 
-6.17600e-02,2.77e-01,-1.26e-02, 
-6.16800e-02,2.77e-01,-1.39e-02, 
-6.16000e-02,2.77e-01,-1.39e-02, 
-6.15200e-02,2.78e-01,-1.39e-02, 
-6.14400e-02,2.77e-01,-1.39e-02, 
-6.13600e-02,2.77e-01,-1.39e-02, 
-6.12800e-02,2.77e-01,-1.39e-02, 
-6.12000e-02,2.78e-01,-1.39e-02, 
-6.11200e-02,2.78e-01,-1.39e-02, 
-6.10400e-02,2.78e-01,-1.39e-02, 
-6.09600e-02,2.77e-01,-1.39e-02, 
-6.08800e-02,2.78e-01,-1.39e-02, 
-6.08000e-02,2.77e-01,-1.26e-02, 
-6.07200e-02,2.78e-01,-1.39e-02, 
-6.06400e-02,2.78e-01,-1.39e-02, 
-6.05600e-02,2.78e-01,-1.39e-02, 
-6.04800e-02,2.78e-01,-1.39e-02, 
-6.04000e-02,2.78e-01,-1.39e-02, 
-6.03200e-02,2.78e-01,-1.39e-02, 
-6.02400e-02,2.78e-01,-1.39e-02, 
-6.01600e-02,2.78e-01,-1.39e-02, 
-6.00800e-02,2.79e-01,-1.39e-02, 
-6.00000e-02,2.78e-01,-1.39e-02, 
-5.99200e-02,2.78e-01,-1.39e-02, 
-5.98400e-02,2.79e-01,-1.39e-02, 
-5.97600e-02,2.79e-01,-1.39e-02, 
-5.96800e-02,2.78e-01,-1.39e-02, 
-5.96000e-02,2.79e-01,-1.39e-02, 
-5.95200e-02,2.79e-01,-1.39e-02, 
-5.94400e-02,2.80e-01,-1.39e-02, 
-5.93600e-02,2.80e-01,-1.39e-02, 
-5.92800e-02,2.80e-01,-1.39e-02, 
-5.92000e-02,2.80e-01,-1.39e-02, 
-5.91200e-02,2.80e-01,-1.39e-02, 
-5.90400e-02,2.80e-01,-1.39e-02, 
-5.89600e-02,2.80e-01,-1.39e-02, 
-5.88800e-02,2.80e-01,-1.39e-02, 
-5.88000e-02,2.80e-01,-1.39e-02, 
-5.87200e-02,2.80e-01,-1.39e-02, 
-5.86400e-02,2.80e-01,-1.39e-02, 
-5.85600e-02,2.80e-01,-1.39e-02, 
-5.84800e-02,2.80e-01,-1.39e-02, 
-5.84000e-02,2.80e-01,-1.39e-02, 
-5.83200e-02,2.80e-01,-1.39e-02, 
-5.82400e-02,2.80e-01,-1.39e-02, 
-5.81600e-02,2.80e-01,-1.39e-02, 
-5.80800e-02,2.80e-01,-1.39e-02, 
-5.80000e-02,2.80e-01,-1.39e-02, 
-5.79200e-02,2.80e-01,-1.39e-02, 
-5.78400e-02,2.80e-01,-1.39e-02, 
-5.77600e-02,2.80e-01,-1.39e-02, 
-5.76800e-02,2.80e-01,-1.39e-02, 
-5.76000e-02,2.80e-01,-1.39e-02, 
-5.75200e-02,2.80e-01,-1.39e-02, 
-5.74400e-02,2.80e-01,-1.39e-02, 
-5.73600e-02,2.80e-01,-1.39e-02, 
-5.72800e-02,2.80e-01,-1.39e-02, 
-5.72000e-02,2.80e-01,-1.39e-02, 
-5.71200e-02,2.80e-01,-1.39e-02, 
-5.70400e-02,2.81e-01,-1.39e-02, 
-5.69600e-02,2.81e-01,-1.39e-02, 
-5.68800e-02,2.81e-01,-1.39e-02, 
-5.68000e-02,2.82e-01,-1.39e-02, 
-5.67200e-02,2.82e-01,-1.39e-02, 
-5.66400e-02,2.82e-01,-1.39e-02, 
-5.65600e-02,2.82e-01,-1.39e-02, 
-5.64800e-02,2.82e-01,-1.39e-02, 
-5.64000e-02,2.83e-01,-1.39e-02, 
-5.63200e-02,2.82e-01,-1.39e-02, 
-5.62400e-02,2.82e-01,-1.39e-02, 
-5.61600e-02,2.83e-01,-1.39e-02, 
-5.60800e-02,2.82e-01,-1.39e-02, 
-5.60000e-02,2.83e-01,-1.51e-02, 
-5.59200e-02,2.83e-01,-1.39e-02, 
-5.58400e-02,2.82e-01,-1.39e-02, 
-5.57600e-02,2.83e-01,-1.39e-02, 
-5.56800e-02,2.83e-01,-1.39e-02, 
-5.56000e-02,2.83e-01,-1.39e-02, 
-5.55200e-02,2.83e-01,-1.39e-02, 
-5.54400e-02,2.84e-01,-1.51e-02, 
-5.53600e-02,2.83e-01,-1.39e-02, 
-5.52800e-02,2.83e-01,-1.39e-02, 
-5.52000e-02,2.84e-01,-1.51e-02, 
-5.51200e-02,2.84e-01,-1.39e-02, 
-5.50400e-02,2.84e-01,-1.39e-02, 
-5.49600e-02,2.84e-01,-1.39e-02, 
-5.48800e-02,2.84e-01,-1.39e-02, 
-5.48000e-02,2.84e-01,-1.39e-02, 
-5.47200e-02,2.84e-01,-1.39e-02, 
-5.46400e-02,2.84e-01,-1.39e-02, 
-5.45600e-02,2.84e-01,-1.51e-02, 
-5.44800e-02,2.84e-01,-1.39e-02, 
-5.44000e-02,2.85e-01,-1.39e-02, 
-5.43200e-02,2.85e-01,-1.39e-02, 
-5.42400e-02,2.86e-01,-1.39e-02, 
-5.41600e-02,2.85e-01,-1.39e-02, 
-5.40800e-02,2.86e-01,-1.39e-02, 
-5.40000e-02,2.86e-01,-1.39e-02, 
-5.39200e-02,2.86e-01,-1.51e-02, 
-5.38400e-02,2.86e-01,-1.51e-02, 
-5.37600e-02,2.86e-01,-1.39e-02, 
-5.36800e-02,2.86e-01,-1.39e-02, 
-5.36000e-02,2.86e-01,-1.51e-02, 
-5.35200e-02,2.86e-01,-1.51e-02, 
-5.34400e-02,2.87e-01,-1.51e-02, 
-5.33600e-02,2.86e-01,-1.39e-02, 
-5.32800e-02,2.86e-01,-1.51e-02, 
-5.32000e-02,2.86e-01,-1.39e-02, 
-5.31200e-02,2.86e-01,-1.39e-02, 
-5.30400e-02,2.86e-01,-1.51e-02, 
-5.29600e-02,2.86e-01,-1.39e-02, 
-5.28800e-02,2.86e-01,-1.51e-02, 
-5.28000e-02,2.86e-01,-1.39e-02, 
-5.27200e-02,2.87e-01,-1.51e-02, 
-5.26400e-02,2.86e-01,-1.39e-02, 
-5.25600e-02,2.86e-01,-1.51e-02, 
-5.24800e-02,2.87e-01,-1.51e-02, 
-5.24000e-02,2.87e-01,-1.51e-02, 
-5.23200e-02,2.87e-01,-1.51e-02, 
-5.22400e-02,2.87e-01,-1.51e-02, 
-5.21600e-02,2.88e-01,-1.51e-02, 
-5.20800e-02,2.88e-01,-1.39e-02, 
-5.20000e-02,2.89e-01,-1.51e-02, 
-5.19200e-02,2.89e-01,-1.51e-02, 
-5.18400e-02,2.89e-01,-1.39e-02, 
-5.17600e-02,2.89e-01,-1.51e-02, 
-5.16800e-02,2.89e-01,-1.39e-02, 
-5.16000e-02,2.89e-01,-1.51e-02, 
-5.15200e-02,2.89e-01,-1.51e-02, 
-5.14400e-02,2.90e-01,-1.51e-02, 
-5.13600e-02,2.90e-01,-1.51e-02, 
-5.12800e-02,2.90e-01,-1.51e-02, 
-5.12000e-02,2.90e-01,-1.51e-02, 
-5.11200e-02,2.91e-01,-1.51e-02, 
-5.10400e-02,2.91e-01,-1.51e-02, 
-5.09600e-02,2.91e-01,-1.51e-02, 
-5.08800e-02,2.90e-01,-1.64e-02, 
-5.08000e-02,2.91e-01,-1.51e-02, 
-5.07200e-02,2.91e-01,-1.51e-02, 
-5.06400e-02,2.91e-01,-1.51e-02, 
-5.05600e-02,2.91e-01,-1.51e-02, 
-5.04800e-02,2.92e-01,-1.51e-02, 
-5.04000e-02,2.92e-01,-1.51e-02, 
-5.03200e-02,2.91e-01,-1.51e-02, 
-5.02400e-02,2.93e-01,-1.51e-02, 
-5.01600e-02,2.92e-01,-1.51e-02, 
-5.00800e-02,2.91e-01,-1.51e-02, 
-5.00000e-02,2.92e-01,-1.51e-02, 
-4.99200e-02,2.92e-01,-1.51e-02, 
-4.98400e-02,2.93e-01,-1.51e-02, 
-4.97600e-02,2.92e-01,-1.51e-02, 
-4.96800e-02,2.93e-01,-1.64e-02, 
-4.96000e-02,2.93e-01,-1.64e-02, 
-4.95200e-02,2.93e-01,-1.51e-02, 
-4.94400e-02,2.93e-01,-1.51e-02, 
-4.93600e-02,2.93e-01,-1.51e-02, 
-4.92800e-02,2.94e-01,-1.51e-02, 
-4.92000e-02,2.94e-01,-1.51e-02, 
-4.91200e-02,2.95e-01,-1.51e-02, 
-4.90400e-02,2.94e-01,-1.51e-02, 
-4.89600e-02,2.95e-01,-1.51e-02, 
-4.88800e-02,2.95e-01,-1.64e-02, 
-4.88000e-02,2.94e-01,-1.51e-02, 
-4.87200e-02,2.95e-01,-1.51e-02, 
-4.86400e-02,2.95e-01,-1.51e-02, 
-4.85600e-02,2.95e-01,-1.51e-02, 
-4.84800e-02,2.96e-01,-1.51e-02, 
-4.84000e-02,2.96e-01,-1.51e-02, 
-4.83200e-02,2.96e-01,-1.64e-02, 
-4.82400e-02,2.96e-01,-1.51e-02, 
-4.81600e-02,2.96e-01,-1.51e-02, 
-4.80800e-02,2.96e-01,-1.51e-02, 
-4.80000e-02,2.96e-01,-1.64e-02, 
-4.79200e-02,2.96e-01,-1.51e-02, 
-4.78400e-02,2.96e-01,-1.51e-02, 
-4.77600e-02,2.96e-01,-1.64e-02, 
-4.76800e-02,2.97e-01,-1.51e-02, 
-4.76000e-02,2.97e-01,-1.64e-02, 
-4.75200e-02,2.96e-01,-1.64e-02, 
-4.74400e-02,2.96e-01,-1.64e-02, 
-4.73600e-02,2.96e-01,-1.51e-02, 
-4.72800e-02,2.97e-01,-1.64e-02, 
-4.72000e-02,2.97e-01,-1.64e-02, 
-4.71200e-02,2.96e-01,-1.51e-02, 
-4.70400e-02,2.98e-01,-1.64e-02, 
-4.69600e-02,2.97e-01,-1.51e-02, 
-4.68800e-02,2.98e-01,-1.64e-02, 
-4.68000e-02,2.98e-01,-1.51e-02, 
-4.67200e-02,2.98e-01,-1.64e-02, 
-4.66400e-02,2.98e-01,-1.64e-02, 
-4.65600e-02,2.98e-01,-1.64e-02, 
-4.64800e-02,2.98e-01,-1.64e-02, 
-4.64000e-02,2.98e-01,-1.64e-02, 
-4.63200e-02,2.98e-01,-1.64e-02, 
-4.62400e-02,2.99e-01,-1.64e-02, 
-4.61600e-02,2.99e-01,-1.64e-02, 
-4.60800e-02,3.00e-01,-1.64e-02, 
-4.60000e-02,3.00e-01,-1.64e-02, 
-4.59200e-02,3.00e-01,-1.64e-02, 
-4.58400e-02,3.00e-01,-1.51e-02, 
-4.57600e-02,3.00e-01,-1.51e-02, 
-4.56800e-02,3.00e-01,-1.64e-02, 
-4.56000e-02,3.01e-01,-1.64e-02, 
-4.55200e-02,3.00e-01,-1.51e-02, 
-4.54400e-02,3.01e-01,-1.64e-02, 
-4.53600e-02,3.01e-01,-1.64e-02, 
-4.52800e-02,3.01e-01,-1.64e-02, 
-4.52000e-02,3.01e-01,-1.51e-02, 
-4.51200e-02,3.01e-01,-1.64e-02, 
-4.50400e-02,3.01e-01,-1.64e-02, 
-4.49600e-02,3.01e-01,-1.64e-02, 
-4.48800e-02,3.00e-01,-1.64e-02, 
-4.48000e-02,3.01e-01,-1.51e-02, 
-4.47200e-02,3.01e-01,-1.64e-02, 
-4.46400e-02,3.01e-01,-1.64e-02, 
-4.45600e-02,3.01e-01,-1.64e-02, 
-4.44800e-02,3.01e-01,-1.64e-02, 
-4.44000e-02,3.01e-01,-1.64e-02, 
-4.43200e-02,3.02e-01,-1.64e-02, 
-4.42400e-02,3.02e-01,-1.64e-02, 
-4.41600e-02,3.03e-01,-1.51e-02, 
-4.40800e-02,3.02e-01,-1.64e-02, 
-4.40000e-02,3.03e-01,-1.64e-02, 
-4.39200e-02,3.03e-01,-1.64e-02, 
-4.38400e-02,3.03e-01,-1.64e-02, 
-4.37600e-02,3.04e-01,-1.64e-02, 
-4.36800e-02,3.04e-01,-1.64e-02, 
-4.36000e-02,3.04e-01,-1.64e-02, 
-4.35200e-02,3.04e-01,-1.64e-02, 
-4.34400e-02,3.06e-01,-1.64e-02, 
-4.33600e-02,3.05e-01,-1.76e-02, 
-4.32800e-02,3.05e-01,-1.64e-02, 
-4.32000e-02,3.05e-01,-1.64e-02, 
-4.31200e-02,3.06e-01,-1.64e-02, 
-4.30400e-02,3.06e-01,-1.64e-02, 
-4.29600e-02,3.06e-01,-1.64e-02, 
-4.28800e-02,3.07e-01,-1.64e-02, 
-4.28000e-02,3.07e-01,-1.64e-02, 
-4.27200e-02,3.07e-01,-1.76e-02, 
-4.26400e-02,3.07e-01,-1.64e-02, 
-4.25600e-02,3.07e-01,-1.64e-02, 
-4.24800e-02,3.06e-01,-1.64e-02, 
-4.24000e-02,3.07e-01,-1.64e-02, 
-4.23200e-02,3.06e-01,-1.76e-02, 
-4.22400e-02,3.07e-01,-1.64e-02, 
-4.21600e-02,3.07e-01,-1.76e-02, 
-4.20800e-02,3.07e-01,-1.76e-02, 
-4.20000e-02,3.07e-01,-1.64e-02, 
-4.19200e-02,3.07e-01,-1.76e-02, 
-4.18400e-02,3.07e-01,-1.64e-02, 
-4.17600e-02,3.08e-01,-1.76e-02, 
-4.16800e-02,3.08e-01,-1.64e-02, 
-4.16000e-02,3.08e-01,-1.64e-02, 
-4.15200e-02,3.08e-01,-1.76e-02, 
-4.14400e-02,3.09e-01,-1.64e-02, 
-4.13600e-02,3.10e-01,-1.76e-02, 
-4.12800e-02,3.10e-01,-1.76e-02, 
-4.12000e-02,3.10e-01,-1.76e-02, 
-4.11200e-02,3.11e-01,-1.76e-02, 
-4.10400e-02,3.11e-01,-1.76e-02, 
-4.09600e-02,3.12e-01,-1.64e-02, 
-4.08800e-02,3.12e-01,-1.76e-02, 
-4.08000e-02,3.12e-01,-1.76e-02, 
-4.07200e-02,3.12e-01,-1.76e-02, 
-4.06400e-02,3.12e-01,-1.76e-02, 
-4.05600e-02,3.12e-01,-1.76e-02, 
-4.04800e-02,3.13e-01,-1.64e-02, 
-4.04000e-02,3.12e-01,-1.76e-02, 
-4.03200e-02,3.13e-01,-1.76e-02, 
-4.02400e-02,3.13e-01,-1.76e-02, 
-4.01600e-02,3.13e-01,-1.76e-02, 
-4.00800e-02,3.13e-01,-1.76e-02, 
-4.00000e-02,3.13e-01,-1.76e-02, 
-3.99200e-02,3.13e-01,-1.76e-02, 
-3.98400e-02,3.13e-01,-1.76e-02, 
-3.97600e-02,3.14e-01,-1.76e-02, 
-3.96800e-02,3.14e-01,-1.76e-02, 
-3.96000e-02,3.14e-01,-1.64e-02, 
-3.95200e-02,3.14e-01,-1.76e-02, 
-3.94400e-02,3.14e-01,-1.76e-02, 
-3.93600e-02,3.15e-01,-1.76e-02, 
-3.92800e-02,3.15e-01,-1.76e-02, 
-3.92000e-02,3.16e-01,-1.76e-02, 
-3.91200e-02,3.16e-01,-1.76e-02, 
-3.90400e-02,3.16e-01,-1.76e-02, 
-3.89600e-02,3.16e-01,-1.76e-02, 
-3.88800e-02,3.17e-01,-1.76e-02, 
-3.88000e-02,3.17e-01,-1.76e-02, 
-3.87200e-02,3.17e-01,-1.76e-02, 
-3.86400e-02,3.17e-01,-1.76e-02, 
-3.85600e-02,3.18e-01,-1.76e-02, 
-3.84800e-02,3.19e-01,-1.76e-02, 
-3.84000e-02,3.19e-01,-1.76e-02, 
-3.83200e-02,3.19e-01,-1.76e-02, 
-3.82400e-02,3.19e-01,-1.89e-02, 
-3.81600e-02,3.19e-01,-1.76e-02, 
-3.80800e-02,3.20e-01,-1.76e-02, 
-3.80000e-02,3.20e-01,-1.89e-02, 
-3.79200e-02,3.20e-01,-1.89e-02, 
-3.78400e-02,3.21e-01,-1.76e-02, 
-3.77600e-02,3.21e-01,-1.89e-02, 
-3.76800e-02,3.21e-01,-1.76e-02, 
-3.76000e-02,3.21e-01,-1.89e-02, 
-3.75200e-02,3.21e-01,-1.76e-02, 
-3.74400e-02,3.21e-01,-1.89e-02, 
-3.73600e-02,3.21e-01,-1.76e-02, 
-3.72800e-02,3.21e-01,-1.76e-02, 
-3.72000e-02,3.21e-01,-1.89e-02, 
-3.71200e-02,3.21e-01,-1.89e-02, 
-3.70400e-02,3.21e-01,-1.89e-02, 
-3.69600e-02,3.21e-01,-1.76e-02, 
-3.68800e-02,3.21e-01,-1.89e-02, 
-3.68000e-02,3.21e-01,-1.89e-02, 
-3.67200e-02,3.22e-01,-1.89e-02, 
-3.66400e-02,3.21e-01,-1.76e-02, 
-3.65600e-02,3.22e-01,-1.89e-02, 
-3.64800e-02,3.22e-01,-1.89e-02, 
-3.64000e-02,3.22e-01,-1.89e-02, 
-3.63200e-02,3.24e-01,-1.76e-02, 
-3.62400e-02,3.23e-01,-1.76e-02, 
-3.61600e-02,3.24e-01,-1.89e-02, 
-3.60800e-02,3.25e-01,-1.89e-02, 
-3.60000e-02,3.24e-01,-1.89e-02, 
-3.59200e-02,3.25e-01,-1.76e-02, 
-3.58400e-02,3.25e-01,-1.76e-02, 
-3.57600e-02,3.25e-01,-1.89e-02, 
-3.56800e-02,3.25e-01,-1.89e-02, 
-3.56000e-02,3.25e-01,-1.89e-02, 
-3.55200e-02,3.25e-01,-1.89e-02, 
-3.54400e-02,3.26e-01,-1.89e-02, 
-3.53600e-02,3.25e-01,-1.89e-02, 
-3.52800e-02,3.26e-01,-1.89e-02, 
-3.52000e-02,3.26e-01,-1.89e-02, 
-3.51200e-02,3.26e-01,-1.89e-02, 
-3.50400e-02,3.26e-01,-1.89e-02, 
-3.49600e-02,3.26e-01,-1.89e-02, 
-3.48800e-02,3.26e-01,-1.89e-02, 
-3.48000e-02,3.26e-01,-1.89e-02, 
-3.47200e-02,3.26e-01,-1.89e-02, 
-3.46400e-02,3.26e-01,-1.89e-02, 
-3.45600e-02,3.27e-01,-1.89e-02, 
-3.44800e-02,3.26e-01,-1.89e-02, 
-3.44000e-02,3.27e-01,-1.89e-02, 
-3.43200e-02,3.27e-01,-1.89e-02, 
-3.42400e-02,3.27e-01,-1.89e-02, 
-3.41600e-02,3.27e-01,-1.89e-02, 
-3.40800e-02,3.27e-01,-1.89e-02, 
-3.40000e-02,3.27e-01,-1.89e-02, 
-3.39200e-02,3.27e-01,-1.89e-02, 
-3.38400e-02,3.28e-01,-1.89e-02, 
-3.37600e-02,3.28e-01,-1.89e-02, 
-3.36800e-02,3.28e-01,-1.89e-02, 
-3.36000e-02,3.27e-01,-1.89e-02, 
-3.35200e-02,3.28e-01,-1.89e-02, 
-3.34400e-02,3.28e-01,-1.89e-02, 
-3.33600e-02,3.29e-01,-1.89e-02, 
-3.32800e-02,3.29e-01,-1.89e-02, 
-3.32000e-02,3.30e-01,-1.89e-02, 
-3.31200e-02,3.30e-01,-1.89e-02, 
-3.30400e-02,3.30e-01,-1.89e-02, 
-3.29600e-02,3.30e-01,-1.89e-02, 
-3.28800e-02,3.30e-01,-1.89e-02, 
-3.28000e-02,3.30e-01,-1.89e-02, 
-3.27200e-02,3.30e-01,-1.89e-02, 
-3.26400e-02,3.30e-01,-1.89e-02, 
-3.25600e-02,3.30e-01,-1.89e-02, 
-3.24800e-02,3.30e-01,-1.89e-02, 
-3.24000e-02,3.30e-01,-1.89e-02, 
-3.23200e-02,3.30e-01,-1.89e-02, 
-3.22400e-02,3.30e-01,-1.89e-02, 
-3.21600e-02,3.30e-01,-1.89e-02, 
-3.20800e-02,3.30e-01,-1.89e-02, 
-3.20000e-02,3.30e-01,-1.89e-02, 
-3.19200e-02,3.30e-01,-1.89e-02, 
-3.18400e-02,3.30e-01,-1.89e-02, 
-3.17600e-02,3.30e-01,-1.89e-02, 
-3.16800e-02,3.31e-01,-1.89e-02, 
-3.16000e-02,3.30e-01,-1.89e-02, 
-3.15200e-02,3.31e-01,-1.89e-02, 
-3.14400e-02,3.31e-01,-1.89e-02, 
-3.13600e-02,3.31e-01,-1.89e-02, 
-3.12800e-02,3.31e-01,-1.89e-02, 
-3.12000e-02,3.32e-01,-1.89e-02, 
-3.11200e-02,3.32e-01,-1.89e-02, 
-3.10400e-02,3.32e-01,-2.02e-02, 
-3.09600e-02,3.32e-01,-1.89e-02, 
-3.08800e-02,3.33e-01,-1.89e-02, 
-3.08000e-02,3.32e-01,-1.89e-02, 
-3.07200e-02,3.33e-01,-1.89e-02, 
-3.06400e-02,3.34e-01,-1.89e-02, 
-3.05600e-02,3.34e-01,-1.89e-02, 
-3.04800e-02,3.34e-01,-1.89e-02, 
-3.04000e-02,3.34e-01,-1.89e-02, 
-3.03200e-02,3.34e-01,-1.89e-02, 
-3.02400e-02,3.34e-01,-1.89e-02, 
-3.01600e-02,3.34e-01,-1.89e-02, 
-3.00800e-02,3.34e-01,-1.89e-02, 
-3.00000e-02,3.34e-01,-1.89e-02, 
-2.99200e-02,3.34e-01,-1.89e-02, 
-2.98400e-02,3.34e-01,-1.89e-02, 
-2.97600e-02,3.34e-01,-1.89e-02, 
-2.96800e-02,3.34e-01,-1.89e-02, 
-2.96000e-02,3.34e-01,-1.89e-02, 
-2.95200e-02,3.35e-01,-1.89e-02, 
-2.94400e-02,3.35e-01,-1.89e-02, 
-2.93600e-02,3.35e-01,-1.89e-02, 
-2.92800e-02,3.35e-01,-1.89e-02, 
-2.92000e-02,3.35e-01,-1.89e-02, 
-2.91200e-02,3.35e-01,-1.89e-02, 
-2.90400e-02,3.35e-01,-2.02e-02, 
-2.89600e-02,3.35e-01,-1.89e-02, 
-2.88800e-02,3.35e-01,-1.89e-02, 
-2.88000e-02,3.36e-01,-1.89e-02, 
-2.87200e-02,3.36e-01,-1.89e-02, 
-2.86400e-02,3.35e-01,-2.02e-02, 
-2.85600e-02,3.36e-01,-1.89e-02, 
-2.84800e-02,3.36e-01,-2.02e-02, 
-2.84000e-02,3.36e-01,-1.89e-02, 
-2.83200e-02,3.36e-01,-2.02e-02, 
-2.82400e-02,3.36e-01,-2.02e-02, 
-2.81600e-02,3.36e-01,-1.89e-02, 
-2.80800e-02,3.36e-01,-2.02e-02, 
-2.80000e-02,3.36e-01,-1.89e-02, 
-2.79200e-02,3.37e-01,-1.89e-02, 
-2.78400e-02,3.36e-01,-1.89e-02, 
-2.77600e-02,3.37e-01,-2.02e-02, 
-2.76800e-02,3.37e-01,-1.89e-02, 
-2.76000e-02,3.38e-01,-1.89e-02, 
-2.75200e-02,3.38e-01,-2.02e-02, 
-2.74400e-02,3.37e-01,-2.02e-02, 
-2.73600e-02,3.38e-01,-2.02e-02, 
-2.72800e-02,3.38e-01,-2.02e-02, 
-2.72000e-02,3.39e-01,-1.89e-02, 
-2.71200e-02,3.39e-01,-2.02e-02, 
-2.70400e-02,3.39e-01,-2.02e-02, 
-2.69600e-02,3.39e-01,-2.02e-02, 
-2.68800e-02,3.39e-01,-2.02e-02, 
-2.68000e-02,3.39e-01,-1.89e-02, 
-2.67200e-02,3.39e-01,-2.02e-02, 
-2.66400e-02,3.39e-01,-2.02e-02, 
-2.65600e-02,3.39e-01,-2.02e-02, 
-2.64800e-02,3.40e-01,-1.89e-02, 
-2.64000e-02,3.40e-01,-1.89e-02, 
-2.63200e-02,3.40e-01,-2.02e-02, 
-2.62400e-02,3.40e-01,-2.02e-02, 
-2.61600e-02,3.41e-01,-2.02e-02, 
-2.60800e-02,3.40e-01,-2.02e-02, 
-2.60000e-02,3.41e-01,-2.02e-02, 
-2.59200e-02,3.42e-01,-1.89e-02, 
-2.58400e-02,3.41e-01,-2.02e-02, 
-2.57600e-02,3.42e-01,-2.02e-02, 
-2.56800e-02,3.41e-01,-2.02e-02, 
-2.56000e-02,3.42e-01,-2.02e-02, 
-2.55200e-02,3.42e-01,-2.02e-02, 
-2.54400e-02,3.42e-01,-2.02e-02, 
-2.53600e-02,3.42e-01,-1.89e-02, 
-2.52800e-02,3.42e-01,-2.02e-02, 
-2.52000e-02,3.42e-01,-1.89e-02, 
-2.51200e-02,3.42e-01,-1.89e-02, 
-2.50400e-02,3.42e-01,-2.02e-02, 
-2.49600e-02,3.42e-01,-2.02e-02, 
-2.48800e-02,3.43e-01,-2.02e-02, 
-2.48000e-02,3.43e-01,-2.02e-02, 
-2.47200e-02,3.43e-01,-2.02e-02, 
-2.46400e-02,3.43e-01,-1.89e-02, 
-2.45600e-02,3.44e-01,-2.02e-02, 
-2.44800e-02,3.44e-01,-2.14e-02, 
-2.44000e-02,3.44e-01,-1.89e-02, 
-2.43200e-02,3.44e-01,-2.02e-02, 
-2.42400e-02,3.44e-01,-2.02e-02, 
-2.41600e-02,3.45e-01,-2.02e-02, 
-2.40800e-02,3.45e-01,-2.02e-02, 
-2.40000e-02,3.45e-01,-2.02e-02, 
-2.39200e-02,3.45e-01,-2.02e-02, 
-2.38400e-02,3.46e-01,-2.02e-02, 
-2.37600e-02,3.46e-01,-2.02e-02, 
-2.36800e-02,3.46e-01,-2.02e-02, 
-2.36000e-02,3.46e-01,-2.02e-02, 
-2.35200e-02,3.47e-01,-2.02e-02, 
-2.34400e-02,3.48e-01,-2.02e-02, 
-2.33600e-02,3.48e-01,-2.02e-02, 
-2.32800e-02,3.48e-01,-2.02e-02, 
-2.32000e-02,3.48e-01,-2.02e-02, 
-2.31200e-02,3.47e-01,-2.02e-02, 
-2.30400e-02,3.47e-01,-2.02e-02, 
-2.29600e-02,3.46e-01,-1.89e-02, 
-2.28800e-02,3.46e-01,-1.89e-02, 
-2.28000e-02,3.45e-01,-1.89e-02, 
-2.27200e-02,3.45e-01,-2.02e-02, 
-2.26400e-02,3.44e-01,-1.89e-02, 
-2.25600e-02,3.44e-01,-1.89e-02, 
-2.24800e-02,3.43e-01,-1.89e-02, 
-2.24000e-02,3.43e-01,-1.89e-02, 
-2.23200e-02,3.42e-01,-1.89e-02, 
-2.22400e-02,3.41e-01,-1.89e-02, 
-2.21600e-02,3.41e-01,-1.89e-02, 
-2.20800e-02,3.39e-01,-1.76e-02, 
-2.20000e-02,3.39e-01,-1.89e-02, 
-2.19200e-02,3.38e-01,-1.76e-02, 
-2.18400e-02,3.38e-01,-1.76e-02, 
-2.17600e-02,3.37e-01,-1.89e-02, 
-2.16800e-02,3.36e-01,-1.76e-02, 
-2.16000e-02,3.35e-01,-1.76e-02, 
-2.15200e-02,3.34e-01,-1.64e-02, 
-2.14400e-02,3.34e-01,-1.64e-02, 
-2.13600e-02,3.32e-01,-1.76e-02, 
-2.12800e-02,3.31e-01,-1.76e-02, 
-2.12000e-02,3.30e-01,-1.64e-02, 
-2.11200e-02,3.30e-01,-1.64e-02, 
-2.10400e-02,3.29e-01,-1.64e-02, 
-2.09600e-02,3.27e-01,-1.64e-02, 
-2.08800e-02,3.27e-01,-1.64e-02, 
-2.08000e-02,3.25e-01,-1.64e-02, 
-2.07200e-02,3.25e-01,-1.51e-02, 
-2.06400e-02,3.23e-01,-1.51e-02, 
-2.05600e-02,3.22e-01,-1.51e-02, 
-2.04800e-02,3.21e-01,-1.51e-02, 
-2.04000e-02,3.21e-01,-1.51e-02, 
-2.03200e-02,3.19e-01,-1.51e-02, 
-2.02400e-02,3.19e-01,-1.39e-02, 
-2.01600e-02,3.18e-01,-1.51e-02, 
-2.00800e-02,3.17e-01,-1.51e-02, 
-2.00000e-02,3.16e-01,-1.51e-02, 
-1.99200e-02,3.14e-01,-1.39e-02, 
